"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"s1[23,3]",-11.02488873,-11.06195,2.3412632539278,2.42442165,-14.825705,-7.167958,1.00395193845092,4780.04639549942,1523.39607315358
"s1[24,3]",-11.02983106,-11.0125,2.36663107541969,2.366948661,-14.85571,-7.102746,1.00039176068248,3636.87640270264,2395.57821369273
"s1[25,3]",-11.02888877,-11.05615,2.48041744569449,2.473377102,-15.110615,-6.9963475,1.0016174182649,6291.53607067326,2391.20018517192
"s1[26,3]",-11.00172916,-11.01575,2.30770848114536,2.348223423,-14.85003,-7.265508,1.00246397574449,6254.20360818263,2657.42395258254
"s1[27,3]",-10.94562594,-10.9632,2.42474144130645,2.45140497,-14.856405,-6.873274,1.00311151305034,3687.16052155617,1673.12580552866
"s1[28,3]",-10.9961194825,-11.0088,2.48869795865461,2.540168232,-15.073015,-7.0653695,1.00221882573853,4475.19771670348,2410.0949250403
"s1[29,3]",-11.052162935,-11.1179,2.35041286251297,2.375925804,-14.80001,-7.128979,0.999783661872972,7026.77951849224,2449.4364946592
"s1[30,3]",-10.9341937425,-10.9211,2.4120497560468,2.406252387,-14.872685,-7.15103,1.00138530204479,2602.72683543807,2244.74979953642
"s1[31,3]",-10.98922716,-11.0225,2.23688276091221,2.203358577,-14.68349,-7.178955,1.0029334884694,6780.89369170908,2474.01910214527
"s1[32,3]",-11.006561235,-11.0518,2.4025958067968,2.451138102,-14.871345,-6.9519665,1.00167888165894,5096.00601670184,2449.14731555408
"s1[33,3]",-10.925351485,-10.9855,2.40387413311432,2.389810353,-14.867015,-6.750641,1.00214967076414,1332.29895282106,304.593779073881
"s1[34,3]",-10.954171105,-10.881,2.36703197495382,2.375377242,-14.814905,-7.1002405,1.00207754115894,6570.50435794298,2381.87576036273
"s1[35,3]",-11.041514461,-11.03715,2.38223041291261,2.462457753,-14.85399,-7.1614185,1.00437991163809,3075.98605255175,1226.16129084362
"s1[36,3]",-10.998203965,-11.04175,2.34702045540046,2.330736156,-14.87782,-7.067003,1.00281826017235,5759.70500216899,2818.90703330959
"s1[37,3]",-10.9727791375,-11.00625,2.36528382320838,2.37379086,-14.857265,-7.138708,1.00274981520401,5672.99957614259,2435.26547257898
"s1[38,3]",-14.91881335,-14.8608,2.31580325189338,2.29217373,-18.69179,-11.14254,1.00001488890824,4492.18521726334,2061.69950255016
"s1[39,3]",-19.039622145,-19.18055,1.96783671777954,1.89135282,-21.995955,-15.724825,1.00251748670717,2241.668762028,1517.07059252381
"s1[40,3]",-10.9923795275,-11.0402,2.38879655950032,2.446971996,-14.864165,-7.111173,1.00172357122151,2878.38636023644,2528.61898207231
"s1[41,3]",-10.93450329,-10.8842,2.34308655069167,2.272284651,-14.8255,-7.14097,0.999949122483569,5455.21096617566,2308.90376594987
"s1[42,3]",-10.9951854575,-10.981,2.32192627884112,2.305620912,-14.840535,-7.14170100000001,1.00313172283183,6077.96914631322,2470.9136623652
"s1[43,3]",-10.9789896,-10.97735,2.33761083398046,2.27912685,-14.90117,-7.1325985,1.00156093563892,5852.1360916381,1675.82099004954
"s1[44,3]",-10.936221915,-10.90565,2.41025623418988,2.295932121,-14.969355,-6.92611,1.00246776683967,6508.75122428153,2222.67430904846
"s1[45,3]",-11.0130360075,-11.01165,2.36587873353872,2.365851537,-15.01094,-7.2159755,1.00147128974097,2673.79158379378,2036.47155570724
"s1[46,3]",-10.91726012075,-10.95245,2.45069024605095,2.440166862,-14.911685,-6.96412600000001,1.00064022359523,3473.39045618374,2433.73486232275
"s1[47,3]",-10.91530086375,-10.92795,2.36982741516428,2.33924628,-14.86572,-7.0183505,1.00370119308795,6164.11809374641,2473.32050934201
"s1[48,3]",-10.9908806225,-11.0102,2.31288794205385,2.246324325,-14.86308,-7.193071,1.00746959337237,5619.451490729,2127.90063704877
"s1[49,3]",-10.9697853175,-10.98875,2.32365727031052,2.277147579,-14.80803,-7.212336,1.002289457225,4695.24011032061,1761.37984223921
"s1[50,3]",-10.971295175,-10.95795,2.51084012360684,2.462984076,-15.198305,-6.9152985,1.00262207250937,2534.77006860219,2272.45711901068
"s1[51,3]",-10.9667818025,-10.97995,2.30197928426913,2.238325698,-14.76425,-7.072662,1.0060314028761,6574.53200093187,1962.24447958729
"s1[52,3]",-10.9272351575,-10.918,2.36477587899387,2.256413418,-14.814505,-7.028029,1.00163414383544,4876.55183244264,2073.11392602546
"s1[53,3]",-10.9670250775,-10.947,2.4294194522847,2.370032469,-14.966425,-6.9506885,1.00179593875836,7159.66034393183,2423.20302477754
"s1[54,3]",-10.9819984975,-10.9819,2.43029334903821,2.4136728,-15.172385,-7.0272085,1.00473044461825,1448.89495876512,284.21640293817
"s1[55,3]",-10.9974314,-11.00545,2.28048972867493,2.230905285,-14.866585,-7.243273,0.999943451948848,4301.97465141313,2473.47625617158
"s1[56,3]",-10.9908683925,-10.9227,2.34925247772813,2.32627353,-14.898265,-7.152658,1.00190851065207,5698.04994548655,2497.68860929166
"s1[57,3]",-11.001794235,-11.01605,2.38245998340877,2.422516509,-14.91197,-7.2114365,1.00141381810385,4649.91945541224,2543.68601425787
"s1[58,3]",-10.98142796,-10.9515,2.37480058063733,2.40722349,-14.866325,-7.053615,1.00120605675743,5332.27630589764,2326.61823251024
"s1[59,3]",-10.9716985125,-10.9369,2.31862952819392,2.2728258,-14.90568,-7.227863,1.00422685495658,6828.58376756413,1847.57689535284
"s1[60,3]",-10.9533463025,-10.96455,2.40395895496827,2.392523511,-14.83162,-6.9493735,1.0008711657684,6495.42300416188,2677.80206248507
"s1[61,3]",-10.9412998525,-10.9151,2.39932788075716,2.370647748,-14.87744,-7.111847,1.00166934792962,6073.81945704614,2034.86814079833
"s1[62,3]",-10.9115940875,-10.92715,2.39374744630384,2.415459333,-14.761515,-7.0511155,1.0002692724745,4392.74521771452,2026.06241708627
"s1[63,3]",-10.9505508475,-10.92045,2.34561669613905,2.357771367,-14.78873,-7.136329,1.00590544886258,6181.09627445205,2061.34373441424
"s1[64,3]",-11.004007265,-10.9941,2.33162561620871,2.286925326,-14.828805,-7.138991,1.00061702930862,5750.40892217407,2602.80695642351
"s1[65,3]",-10.890526715,-10.9055,2.45545285092231,2.523985653,-14.842965,-6.601586,1.00494119017135,1481.54065300388,277.38099270601
"s1[66,3]",-10.9869749625,-10.9364,2.472793687686,2.533889421,-15.08812,-6.9687405,1.00253693812334,7011.84258033283,2449.77001240871
"s1[67,3]",-11.0205487325,-11.0404,2.32383615331789,2.29328568,-14.81339,-7.189803,1.00299886846488,6206.00547363758,2029.23854547756
"s1[68,3]",-10.94752886,-11.0133,2.49873924434058,2.54903418,-14.860305,-6.781223,1.00544572886049,923.02873448126,271.802226758953
"s1[69,3]",-10.9663622025,-10.98045,2.36579232599135,2.36978784,-14.82604,-7.0888155,1.00088341008058,6106.362805481,2774.13807016441
"s1[70,3]",-10.964954185,-11.0064,2.28975841964609,2.341314507,-14.703015,-7.125836,1.00469280540254,6318.62346944127,2185.0615260214
"s1[71,3]",-10.9535340825,-10.9372,2.38426034349178,2.405140437,-14.88,-6.8931455,1.0021553034803,7099.05853721757,2681.76814097405
"s1[72,3]",-10.963719525,-10.95885,2.35623227956578,2.419944198,-14.80031,-7.185997,1.00465502117994,6629.44173141263,2887.76683555185
"s1[73,3]",-10.9646925525,-10.92175,2.39698887411259,2.27245515,-14.995265,-6.99488400000001,1.00302992825604,5475.87362634625,2001.26069984301
"s1[74,3]",-10.9030678,-10.90575,2.29841684082364,2.36563656,-14.715305,-7.149557,1.00160067285239,4174.63483790551,2841.87780594412
"s1[75,3]",-10.8586409075,-10.8714,2.42253554954488,2.41307976,-14.81119,-6.7135455,1.0054262480763,2445.40468790903,312.689852122434
"s1[76,3]",-10.952023565,-10.95595,2.48305386998622,2.514623034,-14.98727,-6.93627850000001,1.00680202132555,3558.73003938108,2439.49766900232
"s1[77,3]",-10.98385236,-11.0198,2.33274810413397,2.28565029,-14.74634,-7.158062,1.00348989729085,5068.7665658841,2698.76292395578
"s1[78,3]",-10.9940679875,-11.04875,2.39677515359643,2.453799369,-14.916515,-7.063308,1.00200519546047,5451.8101319905,2116.35277274195
"s1[79,3]",-10.9465554425,-10.9277,2.35573876688892,2.325117102,-14.827105,-7.112358,1.00588887038087,4241.34271625819,2064.9006135988
"s1[80,3]",-10.9678249175,-10.96755,2.28613274188732,2.267206746,-14.65284,-7.240754,1.00084426385816,4206.18601959984,2030.95796761596
"s1[81,3]",-11.0395337175,-11.01995,2.40201005842092,2.35029165,-15.20748,-7.2005635,1.00481527157284,1024.0679561766,249.423424884942
"s1[82,3]",-10.9646652075,-10.90775,2.34839831771825,2.342619195,-14.737915,-7.1158025,1.00149343483872,7040.56957949664,2461.4834890442
"s1[83,3]",-10.9303439825,-10.926,2.32384647708667,2.345851263,-14.736805,-7.155602,1.00049918031229,5966.94493587954,2473.8631941979
"s1[84,3]",-10.938922285,-10.9305,2.37307163724394,2.32946112,-14.80382,-7.045678,1.00240425614772,6345.26015670242,1771.84184388551
"s1[85,3]",-10.9810880525,-10.97145,2.42463616731125,2.419447527,-15.040645,-6.932615,1.00134782897931,5943.8944489915,2377.2206572487
"s1[86,3]",-11.0121767675,-11.009,2.38377940218775,2.33702238,-14.897565,-7.0530615,1.00397237224064,6755.49693922316,2274.43519771491
"s1[87,3]",-11.0794478325,-11.02395,2.38115783132643,2.37052914,-15.2108,-7.2823975,1.00477031996063,1252.185265218,233.523648359095
"s1[88,3]",-10.90653707,-10.935,2.33158883336062,2.3158212,-14.761585,-6.9602835,1.00215004754722,1868.39644073341,311.640155958006
"s1[89,3]",-11.01417058,-11.0466,2.30895227264293,2.274464073,-14.82302,-7.1822855,0.99938451867582,7021.66465935887,2426.88109855045
"s1[90,3]",-10.97365253,-11.0083,2.32814170258064,2.384643492,-14.73518,-7.1833425,1.00185018381239,4536.5155366508,2486.01690686011
"s1[91,3]",-10.926603585,-10.9812,2.49046478219149,2.372204478,-14.955835,-6.574566,1.00349529707335,1442.75255491551,191.574289830068
"s1[92,3]",-10.9989817375,-10.9786,2.34232489416615,2.361752148,-14.861,-7.209712,1.0022743206815,4437.88200814548,2057.03824317266
"s1[93,3]",-11.0149082325,-11.0589,2.38474591477825,2.327081547,-14.947405,-7.060414,1.00311883977644,5829.07898515405,2317.12237339841
"s1[94,3]",-11.023354425,-11.07385,2.2881699172613,2.250697995,-14.841315,-7.3051375,1.00073622416091,5931.29088323242,2370.15175837384
"s1[95,3]",-11.05537598,-11.03745,2.37275034053478,2.384176473,-14.95243,-7.228488,1.00232928765359,6255.43921261679,2584.27202829101
"s1[96,3]",-10.982987625,-10.927,2.30965310778917,2.35459119,-14.76863,-7.150545,0.999825376604083,5683.88658888008,2620.20400178877
"s1[97,3]",-10.989208675,-11.04895,2.40944360994485,2.39047011,-14.9475,-7.0338835,1.00571320591699,6019.34392711898,2252.93370643265
"s1[98,3]",-10.908375795,-10.8458,2.35389662501947,2.349631893,-14.81475,-7.1294205,1.00130320633138,6136.26289050947,2246.35267371114
"s1[99,3]",-10.9359329975,-10.92715,2.38606934212442,2.373583296,-14.869315,-6.9983845,1.00130759075486,5450.32438617579,1654.14571424811
"s1[100,3]",-11.0239717875,-11.01875,2.33733295096313,2.283470868,-14.890205,-7.183232,1.00776361895819,5464.75299870213,1732.21087439761
"s1[101,3]",-10.97456127,-10.99535,2.44802046179057,2.52168021,-14.9862,-7.0218775,1.00185129794244,5630.67344051225,2407.34883139535
"s1[102,3]",-11.0196333175,-11.03945,2.39731886112091,2.422294119,-14.9883,-7.0628635,1.00194633061199,5721.71371640442,2386.00511705313
"s1[103,3]",-10.923971615,-10.92275,2.34814441266919,2.33457609,-14.84286,-7.029893,1.00370356611387,6148.36739698056,1896.2726461226
"s1[104,3]",-10.9390329525,-10.9219,2.36164659968304,2.44725369,-14.809805,-7.090787,1.00342071988465,6335.95282840321,2477.11634307346
"s1[105,3]",-11.0088014525,-10.9655,2.29658036390448,2.41018869,-14.87173,-7.30923150000001,1.00054238609386,4683.62876940198,2266.87501860254
"s1[106,3]",-11.0050113775,-11.01095,2.37413211397,2.40944739,-14.85051,-7.11935,1.00082011890038,6004.63830250735,2447.23762620375
"s1[107,3]",-10.9542219,-10.87795,2.36130187241521,2.340143253,-14.88741,-7.046381,1.00179339767714,5626.73138421864,2359.75265654186
"s1[108,3]",-10.97960416,-11.0119,2.34038859451792,2.39232336,-14.723835,-7.0379125,1.00084376178601,5463.27663355828,2328.84313234933
"s1[109,3]",-10.95021553,-10.98755,2.39549546258396,2.431263849,-14.843505,-6.957883,1.00286646158321,6678.42750480767,2218.7494766678
"s1[110,3]",-11.0331451525,-11.01735,2.3846101731443,2.381997051,-14.941605,-7.1068225,1.00180248391869,3556.96362774242,2397.0540645141
"s1[111,3]",-10.9914062725,-11.028,2.3490983708792,2.25926001,-14.735315,-7.052634,1.00048869203663,6639.76715922762,2346.63511956774
"s1[112,3]",-10.780797875,-10.7285,2.30038616873223,2.214196383,-14.64845,-6.9637965,1.00578705700377,7348.37745900058,2665.99211738531
"s1[113,3]",-7.552731185,-7.616555,1.22716171816716,1.23322668,-9.4933035,-5.4376295,1.00071330766162,3385.63991585899,2794.58921500701
"s1[114,3]",-11.0182745675,-11.0616,2.34057499687438,2.236227819,-14.78906,-7.157109,1.0042683000219,6957.37546651053,2638.07283486269
"s1[115,3]",-10.9685118275,-11.001,2.37599572374478,2.40344286,-14.84936,-7.079284,1.00249255024984,5922.53201400212,2256.31217628037
"s1[116,3]",-10.9721690475,-10.9338,2.36287259674054,2.286006114,-15.040755,-7.16362250000001,1.00249090995469,4935.82060568396,2282.22123946474
"s1[117,3]",-10.9606707075,-10.95765,2.42521655500951,2.30573952,-15.069185,-6.8350015,1.00096283185811,5979.0052558714,2689.2892978375
"s1[118,3]",-10.993375855,-11.02515,2.34373034672268,2.252758809,-14.85201,-7.0868365,1.00024057672082,5510.30168764777,2519.36662861493
"s1[119,3]",-10.9186036575,-10.89915,2.38899036262083,2.434169745,-14.80727,-7.117333,1.00117190125217,2236.11062874988,2390.27833763946
"s1[120,3]",-11.0140078475,-11.0225,2.40031160283632,2.40351699,-14.947785,-7.0775525,1.00105541461913,4289.18293859395,1502.32961021984
"s1[121,3]",-10.9783437175,-10.9719,2.33338625571446,2.251239144,-14.850855,-7.1730405,1.00388988540651,4857.7481892529,2546.40735706721
"s1[122,3]",-8.2721461675,-8.298075,2.18756859670064,2.274241683,-11.816415,-4.6265315,1.00130750699434,4357.26353064564,2413.40430499347
"s1[123,3]",-5.9831919495,-6.04103,1.72488820790012,1.695634794,-8.782615,-3.131217,1.00115898831647,4694.91600595975,2629.7379043742
"s1[124,3]",-10.985006465,-11.0421,2.29928433534513,2.324309085,-14.776575,-7.0810985,1.00461260111556,2029.52495128918,388.494592429949
"s1[125,3]",-11.0452992275,-11.0602,2.35201528456427,2.291995818,-14.89549,-7.1473235,1.00327158042097,6094.17047100888,2645.8134715168
"s1[126,3]",-11.025420455,-11.034,2.2836403270931,2.19076389,-14.765135,-7.250141,1.00247910744673,6098.84315669902,2588.29611816623
"s1[127,3]",-10.9686970325,-10.96435,2.37523431170233,2.40929913,-14.94977,-7.056956,1.00224768419762,4354.9537968683,2043.72953015569
"s1[128,3]",-11.016799025,-11.0515,2.26931182195219,2.283218826,-14.724245,-7.237645,1.00020606480389,6784.41837508887,2376.90991126989
"s1[129,3]",-10.9493176125,-10.9733,2.38137438708537,2.30499822,-14.837075,-6.98847200000001,1.00079148421294,6251.54857531076,2754.15326155393
"s1[130,3]",-10.96915948,-10.91015,2.31700930155533,2.245590438,-14.7889,-7.1749845,1.001907241129,6494.12189375794,2547.95135332969
"s1[131,3]",-10.94154569,-10.9469,2.37264681773153,2.331470043,-14.813965,-7.0744755,1.00153715065463,6068.68278995848,2390.82789294159
"s1[132,3]",-11.0044359025,-11.01795,2.35461921857498,2.330832525,-14.857205,-7.113506,1.0053307009751,7078.13358651396,2390.61473562599
"s1[133,3]",-10.990900715,-11.02215,2.29697390858624,2.31233709,-14.77415,-7.185424,1.00142704328443,6649.41583069312,2902.97354399355
"s1[134,3]",-10.9874453775,-11.05125,2.39012002914242,2.388728055,-14.82369,-6.950028,1.0022655588984,5034.11637693871,2552.61641287534
"s1[135,3]",-10.999524835,-11.03305,2.3883126020446,2.434955523,-14.906645,-7.114703,1.00319233081043,4835.38135525383,2271.73066085651
"s1[136,3]",-10.9889447425,-10.9851,2.42736764277425,2.451575469,-14.92008,-6.976087,1.00198638963176,5978.07073254547,2162.31848323653
"s1[137,3]",-10.9314304975,-10.9301,2.46897218728987,2.4507378,-14.984365,-6.8949155,1.00200255186217,5756.40442892377,2233.50277661372
"s1[138,3]",-10.9572573275,-10.947,2.34081634373424,2.311477182,-14.920805,-7.1117995,1.00124539647784,2296.00663450725,842.790837156093
"s1[139,3]",-10.9878705225,-10.98995,2.3485889850795,2.408231658,-14.88686,-7.2345005,1.00159031829428,5871.67877118608,2743.57551690363
"s1[140,3]",-11.0200019125,-11.04115,2.37305426190299,2.304538614,-15.008565,-7.2444695,1.00461813993201,6112.51721519769,2285.16269213152
"s1[141,3]",-11.08814623,-11.1573,2.37090905836809,2.420804106,-14.84587,-7.2437,1.00555249444655,4151.91229257291,2542.37977552599
"s1[142,3]",-11.017654935,-11.03255,2.37944807371633,2.35006926,-15.016285,-7.056692,1.00171227869097,6066.53244301057,2395.82459632644
"s1[143,3]",-10.9870332125,-10.9965,2.30641704828903,2.326014075,-14.72253,-7.228875,1.00239125280018,5695.9337247379,2401.30136131745
"s1[144,3]",-11.05109776,-11.081,2.35820371589823,2.296962528,-14.795015,-7.03111950000001,1.00146669668052,4026.87345934175,1603.29202201127
"s1[145,3]",-11.037431765,-11.0825,2.32721730354532,2.33635521,-14.822975,-7.204423,1.00349112822414,6088.1675163259,2558.645024848
"s1[146,3]",-11.0458114025,-11.0433,2.31644044679775,2.3825382,-14.759575,-7.3270875,1.00018878256308,5520.64671679918,2723.50762233702
"s1[147,3]",-10.973546705,-11.03565,2.3285181247643,2.294212305,-14.77444,-7.12101700000001,1.00261194765203,6167.75602074246,2398.96956298762
"s1[148,3]",-10.9312587725,-10.8862,2.36147377558744,2.34925383,-14.850815,-7.01463300000001,1.00091932218767,5707.28176468251,2151.78859976124
"s1[149,3]",-10.9698980425,-10.9419,2.39872385960635,2.37401325,-14.98461,-7.000403,1.00463446979326,6484.67260397372,2600.94063929723
"s1[150,3]",-11.0085315075,-11.0552,2.36332504010004,2.36904654,-14.853765,-6.9575905,1.00238219084101,5560.9241447156,2045.44756361254
"s1[151,3]",-10.923919245,-10.93615,2.38887515877069,2.264945781,-14.84886,-6.83920750000001,1.00242519694551,1112.66871057157,249.939472444713
"s1[152,3]",-10.9753678525,-10.97935,2.29117604668216,2.269615971,-14.79812,-7.186922,1.00090326600379,4842.94193353016,1669.10079116231
"s1[153,3]",-10.959078455,-10.92815,2.32407401706662,2.33487261,-14.89966,-7.091509,1.00047221367681,6059.08701656534,2915.54805978887
"s1[154,3]",-10.995805335,-11.07115,2.30892543731174,2.334761415,-14.76472,-7.2465655,1.00516098413579,5381.57666402259,2236.84271775255
"s1[155,3]",-10.92537555275,-10.95335,2.49095520414458,2.4840963,-15.04117,-6.8009465,1.0015405855392,1928.25409511958,267.766565631614
"s1[156,3]",-11.02606074,-11.01605,2.35416087084833,2.303189448,-14.94383,-7.218821,1.001965360305,4476.25061896847,2413.03003571062
"s1[157,3]",-10.9557091525,-11.01065,2.31475214250488,2.33969106,-14.725235,-7.199643,1.00346951308686,2308.21198318259,2445.05699141474
"s1[158,3]",-10.9494443675,-10.9063,2.30879442259675,2.355139752,-14.776675,-7.2647905,1.0035516969955,5720.22788994444,2330.29517766043
"s1[159,3]",-11.0132645275,-11.0195,2.35647604436213,2.408691264,-14.933825,-7.113739,1.00128017192923,5310.82412905187,1909.63366032162
"s1[160,3]",-10.980901065,-11.016,2.36049156345773,2.45103432,-14.77555,-7.0705055,1.00081728066902,4482.89043596058,2322.76559911696
"s1[161,3]",-11.060495545,-11.05075,2.45541080274954,2.456201181,-15.135035,-7.0075465,1.00109051584487,3459.90969177748,2255.082384591
"s1[162,3]",-10.954702235,-10.9542,2.34595225392254,2.287214433,-14.89466,-7.10719350000001,1.00217046663085,5122.10056853342,2343.51315233347
"s1[163,3]",-10.9805184775,-10.9566,2.24560652731424,2.14509981,-14.74095,-7.326212,1.00317924148316,6480.43830949295,2490.67102254402
"s1[164,3]",-11.05564771,-11.06345,1.89880439905026,1.869825468,-14.096525,-7.931212,1.00117125228167,5304.07206862686,2539.42481421926
"s1[165,3]",-10.96134034,-10.9583,2.34378101645476,2.38342776,-14.814,-7.0655245,1.00190641230937,4704.25026168734,2661.16012869503
"s1[166,3]",-11.0205466175,-10.98815,2.32608018534379,2.2320543,-14.8187,-7.1342445,1.00107831200729,6429.50300182434,2668.56949363411
"s1[167,3]",-11.0656055925,-11.05575,2.39901656784679,2.412531198,-14.82853,-7.1197865,1.00109606907876,4342.43149079322,2217.56789462358
"s1[168,3]",-10.919035895,-10.91955,2.34388366421637,2.36956545,-14.82567,-6.9574385,1.00335783678505,2752.27796223273,1563.61122781413
"s1[169,3]",-10.9017274075,-10.9314,2.44974698191627,2.491197954,-14.913385,-6.75588,1.00333494611196,1697.46565047505,274.317867234168
"s1[170,3]",-10.990717215,-11.01825,2.30127791688288,2.353894368,-14.8103,-7.2014295,1.00166379404891,2087.37732072147,287.330101987965
"s1[171,3]",-11.0018569975,-10.95445,2.36808116469857,2.33398305,-14.9558,-7.186452,1.00033338662368,6188.96720712037,2236.72255337038
"s1[172,3]",-10.9198846675,-10.87975,2.34403037566482,2.393976459,-14.80406,-7.0881075,1.00302059002707,3884.7220789531,2502.38897448481
"s1[173,3]",-11.0108243875,-10.9854,2.33746519079633,2.373264537,-14.853345,-7.22364,1.00171451445916,5447.07422992324,2581.78960743744
"s1[174,3]",-10.9964855695,-11.033,2.33940739370268,2.31760032,-14.751745,-7.0455875,1.00031086331985,5822.53836567535,1891.62692806038
"s1[175,3]",-10.9510516275,-11.0217,2.47599276793621,2.482621113,-15.02821,-6.671038,1.00764082756617,1443.82571690613,248.517277076201
"s1[176,3]",-11.010034775,-11.02215,2.36286640674601,2.385584943,-14.75943,-7.1312815,1.00046037617855,3782.88272147604,2484.07873636977
"s1[177,3]",-10.969821935,-10.9896,2.33433950034955,2.349135222,-14.762005,-7.1364155,1.00346487173452,6540.38085320364,2066.06385003196
"s1[178,3]",-10.9880597375,-10.9379,2.37254907325418,2.256472722,-14.800235,-7.111275,1.00084732740463,6463.64230274039,2238.26160190862
"s1[179,3]",-10.998120835,-11.0151,2.34915166811871,2.289453159,-14.83929,-7.1733375,1.00941073990261,4941.56022317723,1613.66850170879
"s1[180,3]",-11.023323985,-11.0554,2.30743978480249,2.219630112,-14.808555,-7.2505185,0.99980449562042,7481.01875935118,2493.55024526335
"s1[181,3]",-11.00606689,-11.0651,2.41750493247618,2.428862037,-15.040305,-6.92687,0.999569219072637,5300.47796231364,2226.03720708169
"s1[182,3]",-10.995804425,-11.0133,2.52361678447988,2.51404482,-15.122405,-6.8485935,1.00235300778622,4927.11954436772,2269.6169077703
"s1[183,3]",-13.0722651575,-13.0701,2.48130709951963,2.52679518,-17.147195,-9.0288775,1.00090684157978,5578.69234060871,2000.2185986398
"s1[184,3]",-14.479752815,-14.4982,2.4669926913975,2.45918862,-18.536005,-10.417155,1.00069668518941,3883.05531213392,2771.34794802948
"s1[185,3]",-10.996905825,-10.97345,2.32637908017019,2.379765738,-14.81174,-7.1937565,1.00086481390092,5930.13189049153,2350.29326211931
"s1[186,3]",-11.02846708225,-11.0678,2.37107693617011,2.35963203,-14.940075,-7.092747,1.00243890490624,6190.19658571382,2704.73596007471
"s1[187,3]",-10.9794260075,-10.9286,2.49550605278293,2.516105634,-15.08276,-6.935609,1.00318518010778,3890.38978622366,2119.17477496958
"s1[188,3]",-10.971000305,-10.97045,2.34339357402268,2.314598055,-14.829505,-7.1501775,1.00251897136068,7132.87807915434,1857.44581781078
"s1[189,3]",-10.93521745,-10.90895,2.38259363594533,2.375658936,-15.00265,-7.0923555,1.00088455289535,4098.76794492058,1447.38030363982
"s1[190,3]",-10.97402130375,-11.01225,2.40057428353532,2.428387605,-14.86298,-6.9047505,1.00274762660974,4205.99970926307,1532.74203614456
"s1[191,3]",-11.076561885,-11.0631,2.43266582855982,2.385377379,-15.18491,-7.1128585,1.00765257113114,1067.71184489296,168.19799802732
"s1[192,3]",-10.9666626275,-10.9851,2.29856216459258,2.312500176,-14.808645,-7.187341,1.00074379433461,6596.55213658259,2288.92235852841
"s1[193,3]",-10.9797008775,-10.96995,2.42802465153663,2.426393508,-14.929725,-7.05649,1.00440410866974,5621.18036207935,2018.58003373019
"s1[194,3]",-10.96544819,-10.9707,2.3091990617575,2.336592426,-14.69447,-7.147232,1.00069550278084,6069.11090872251,2496.51412937304
"s1[195,3]",-11.025376355,-11.0393,2.3597070107177,2.315576571,-14.889375,-7.167794,1.00165505933862,6091.88252589186,2339.48123412969
"s1[196,3]",-10.96732991,-10.98495,2.35747188656969,2.367348963,-14.857535,-7.0591825,1.00169270489264,6273.57033638295,2817.51296101608
"s1[197,3]",-11.0001822975,-10.9882,2.37691059097323,2.356978176,-14.830055,-7.148378,1.00051024854676,4192.73709147452,2646.63999640497
"s1[198,3]",-11.016546815,-11.03795,2.37023600483602,2.334020115,-14.96043,-7.1465425,1.00027965045332,5802.02940344312,1904.96347278591
"s1[199,3]",-10.9990253625,-10.9213,2.49812627027415,2.498314434,-15.13264,-6.8824245,1.00135568080588,4581.88277943111,2129.13486871598
"s1[200,3]",-11.03540505,-11.0248,2.37495745472959,2.456453223,-14.81913,-7.107645,1.00485526150013,3815.09369002908,2712.91226370747
"s1[201,3]",-10.91729443,-10.9283,2.37119144811244,2.419573548,-14.839615,-6.981869,1.00268794053683,4921.12336588853,2028.5600690452
"s1[202,3]",-11.00661169,-11.00925,2.37349764214159,2.46430359,-14.808595,-7.0358835,1.00296295013914,2124.85296928868,2405.37936249643
"s1[203,3]",-11.0409200975,-11.0387,2.32399266983224,2.37897996,-14.85179,-7.303986,1.00197593096019,4711.37001731989,2596.34841994065
"s1[204,3]",-10.9555957825,-10.9818,2.31421174214318,2.27779251,-14.72232,-7.0641965,1.00317317265867,5794.28291623114,2221.94754839967
"s1[205,3]",-10.96530310375,-10.98265,2.39546040376524,2.466764706,-14.916785,-7.042136,1.00363377750371,4384.47531686316,2424.41040670726
"s1[206,3]",-10.9247493435,-10.94175,2.30988346782164,2.336636904,-14.698805,-7.2007595,1.0030354041558,5335.43712014704,2552.76917479237
"s1[207,3]",-10.98905882,-10.9621,2.31178999630235,2.3699361,-14.80093,-7.2495445,1.0014114391978,5835.9735624881,1976.08609769403
"s1[208,3]",-11.044699315,-11.00945,2.34037360194205,2.357889975,-14.979205,-7.1249195,1.00427493833296,5513.84052368429,2348.33757554332
"s1[209,3]",-10.951461635,-10.9259,2.34035884777663,2.30625843,-14.78572,-7.2533185,1.00317082392897,6762.15699312519,2812.86823984779
"s1[210,3]",-11.0165484225,-11.02465,2.3469546889937,2.335776996,-14.97732,-7.090516,1.0033499437996,5243.3812323722,2055.370401574
"s1[211,3]",-10.9630293875,-10.9492,2.34977188416362,2.358082713,-14.908025,-7.1715915,1.00165904754099,6580.62736710758,2424.83149723268
"s1[212,3]",-10.99230379,-10.9752,2.29193273996922,2.258229603,-14.787355,-7.2741625,1.00146632572827,5723.98540446488,2501.51576376849
"s1[213,3]",-10.95557028,-10.99205,2.3479132767056,2.352352464,-14.7917,-7.191378,1.00120007635469,5483.80440765701,2815.6924530185
